PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;AFSTAND;LEERLINGEN
20171001;13IZ;00;Pr Willem v Oranjeschool;4532AE;TERNEUZEN;715;Terneuzen;Zeeland;Bo;Protestants-Christelijk;41241;880,694050991501;353
20171001;13JA;00;Basissch Pr W Alexander;3772AX;BARNEVELD;203;Barneveld;Gelderland;Bo;Protestants-Christelijk;83579;220,544444444444;180
20171001;13JH;00;OBS De Vliegerdt;3216AB;ABBENBROEK;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41570;368,083333333333;48
20171001;13JJ;00;OBS de Sprenge;8171KC;VAASSEN;232;Epe;Gelderland;Bo;Openbaar;41345;399,527472527473;91
20171001;13JJ;01;Obs De Sprenge Vaassen;8171LH;VAASSEN;232;Epe;Gelderland;Bo;Openbaar;41345;2776,63492063492;63
20171001;13JJ;02;Obs De Sprenge Lok Emst;8166AP;EMST;232;Epe;Gelderland;Bo;Openbaar;41345;721,670454545455;88
20171001;13JK;00;Openbare Basisschool op Koers;7051AK;VARSSEVELD;1509;Oude IJsselstreek;Gelderland;Bo;Openbaar;41501;580,013559322034;296
20171001;13JK;01;Obs Wethouder Berkhoff;7065BB;SINDEREN;1509;Oude IJsselstreek;Gelderland;Bo;Openbaar;41501;341,823529411765;51
20171001;13JL;00;obs Op Weg;4542AG;HOEK;715;Terneuzen;Zeeland;Bo;Openbaar;40803;1359,33333333333;96
20171001;13JM;00;Obs Triangel;1771AD;WIERINGERWERF;1911;Hollands Kroon;Noord-Holland;Bo;Openbaar;41438;372,358490566038;106
20171001;13JP;00;It Twaspan;9287LV;TWIJZELERHEIDE;59;Achtkarspelen;Friesland;Bo;Openbaar;41492;379,317073170732;41
20171001;13JQ;00;Omnis school de Schakel;4436AC;OUDELANDE;654;Borsele;Zeeland;Bo;Openbaar;42634;1477,91379310345;59
20171001;13JR;00;Obs Schengehof;4458BJ;'S-HEER ARENDSKERKE;664;Goes;Zeeland;Bo;Openbaar;41670;591,480392156863;102
20171001;13JS;00;OBS De Flambou Trimbeets;8401PW;GORREDIJK;86;Opsterland;Friesland;Bo;Openbaar;41631;1078,22099447514;181
20171001;13JV;00;Paschalisschool;2596XH;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;551,691244239631;435
20171001;13JX;00;Chr BS Anna van Buren;7523BJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Protestants-Christelijk;24844;1365,57933579336;545
20171001;13JY;00;Basissch Sint Bonifacius;7482SR;HAAKSBERGEN;158;Haaksbergen;Overijssel;Bo;Rooms-Katholiek;25351;15,8761061946903;113
20171001;13KB;00;Willem van Oranjeschool;8265ZD;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;517,090163934426;244
20171001;13KD;00;De Hoeksteen;3263BP;OUD-BEIJERLAND;584;Oud-Beijerland;Zuid-Holland;Bo;Protestants-Christelijk;41127;1548,2077294686;207
20171001;13KG;00;Basissch Oranje Nassau;6717JA;EDE GLD;228;Ede;Gelderland;Bo;Protestants-Christelijk;42587;245,590163934426;122
20171001;13KI;00;KBS Geert Groote;3315SB;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Rooms-Katholiek;46385;148,886639676113;247
20171001;13KK;00;Cornelis Musiusschool;2628SR;DELFT;503;Delft;Zuid-Holland;Bo;Rooms-Katholiek;40928;867,590909090909;132
20171001;13KM;00;Basissch de Lindegaerd;6231BP;MEERSSEN;938;Meerssen;Limburg;Bo;Rooms-Katholiek;41506;671,980952380952;105
20171001;13KN;00;CBS Sjaloom;8313AR;RUTTEN;171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;262,838709677419;62
20171001;13KQ;00;Sint Jozef Basisschool;1131DZ;VOLENDAM;385;Edam-Volendam;Noord-Holland;Bo;Rooms-Katholiek;72853;91,2089552238806;201
20171001;13KR;00;De Wendakker;7576VR;OLDENZAAL;173;Oldenzaal;Overijssel;Bo;Rooms-Katholiek;75219;933,389830508475;238
20171001;13KS;00;Samen Onderweg;4205PG;GORINCHEM;512;Gorinchem;Zuid-Holland;Bo;Protestants-Christelijk;41396;540,839285714286;338
20171001;13KT;00;Dreefschool v PC Bso;2012HS;HAARLEM;392;Haarlem;Noord-Holland;Bo;Protestants-Christelijk;85255;1887,15834767642;581
20171001;13KU;00;Dr. H. Boumanschool;8262TZ;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;672,684729064039;203
20171001;13KV;00;Bs md Bijbel v Damschool;3881JC;PUTTEN;273;Putten;Gelderland;Bo;Protestants-Christelijk;40667;44,3913043478261;92
20171001;13KW;00;Chr BS De Vuurvlinder;8607GM;SNEEK;1900;Sudwest-Fryslan;Friesland;Bo;Protestants-Christelijk;42545;623,917874396135;414
20171001;13KX;00;Ichthusschool;1068SJ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;985,619537275064;389
20171001;13KZ;00;Basisschool Plaggenborg;9551TG;SELLINGEN;48;Vlagtwedde;Groningen;Bo;Openbaar;10925;3278,35714285714;58
20171001;13LA;00;Ekkelhof;9533PL;DROUWEN;1681;Borger-Odoorn;Drenthe;Bo;Openbaar;42554;1394,17391304348;48
20171001;13LB;00;Het Palet;7771XE;HARDENBERG;160;Hardenberg;Overijssel;Bo;Openbaar;41630;522,526315789474;40
20171001;13LE;00;Obs Branding;3232DA;BRIELLE;501;Brielle;Zuid-Holland;Bo;Openbaar;41570;426,404545454545;220
20171001;13LF;00;BS De Westhoek;3145SZ;MAASSLUIS;556;Maassluis;Zuid-Holland;Bo;Openbaar;41535;521,723776223776;286
20171001;13LI;00;Valkhof Obs v Daltonond;9301SP;RODEN;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;656,174796747967;246
20171001;13LM;00;Basisschool de Singel;3112GH;SCHIEDAM;606;Schiedam;Zuid-Holland;Bo;Openbaar;41567;902,809734513274;682
20171001;13LO;00;Bs Giethoorn Zuid;8355BT;GIETHOORN;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;323,0875;80
20171001;13LR;00;OBS De Steven;8801KK;FRANEKER;70;Franekeradeel;Friesland;Bo;Openbaar;41361;1342,87096774194;93
20171001;13LV;00;Obs de Schuttershoek;4515EA;IJZENDIJKE;1714;Sluis;Zeeland;Bo;Openbaar;41637;894,166666666667;72
20171001;13LW;00;obs de Boog Bospolder;3025EJ;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;566,528455284553;127
20171001;13LY;00;Samenw Sch Bso Itens;8735HT;ITENS;140;Littenseradiel;Friesland;Bo;Samenwerking Opb., PC;41856;7451,6052631579;38
20171001;13MB;00;Spr@nkel;6961BE;EERBEEK;213;Brummen;Gelderland;Bo;Openbaar;41566;568,988764044944;89
20171001;13MC;00;It Iepen Stee;9258CK;JISTRUM;737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;1496,24324324324;37
20171001;13MF;00;Obs Michiel de Ruyter;1181ER;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Openbaar;41580;760,932714617169;434
20171001;13MG;00;OBS de Opbouw;5624BE;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Openbaar;41248;1408,01474926254;339
20171001;13MH;00;SSBO De Windroos;3221VJ;HELLEVOETSLUIS;530;Hellevoetsluis;Zuid-Holland;Sbo;Openbaar;41570;5554,08148148148;135
20171001;13MI;00;Obs de Oudvaart;8604ZC;SNEEK;1900;Sudwest-Fryslan;Friesland;Bo;Openbaar;42546;667,509433962264;159
20171001;13MJ;00;Basisschool de Ieveling;1633HE;AVENHORN;1598;Koggenland;Noord-Holland;Bo;Openbaar;41421;685,522988505747;174
20171001;13MK;00;Obs de Kraaienboom;1654JX;BENNINGBROEK;420;Medemblik;Noord-Holland;Bo;Openbaar;41421;1207,31578947368;114
20171001;13MM;00;Pr Willem Alexandersch;4061AR;OPHEMERT;304;Neerijnen;Gelderland;Bo;Openbaar;41561;75,4954954954955;111
20171001;13MN;00; IKC Het Noorderlicht;7002CC;DOETINCHEM;222;Doetinchem;Gelderland;Bo;Openbaar;41371;586,962457337884;293
20171001;13MO;00;WereldKidz Triangel;3607NZ;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;Openbaar;41496;300,893442622951;122
20171001;13MP;00;Basissch de Viermaster;3351GZ;PAPENDRECHT;590;Papendrecht;Zuid-Holland;Bo;Openbaar;41560;764,245327102804;428
20171001;13MR;00;RK Basisschool De Buut;2728AG;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;Rooms-Katholiek;40377;339,642487046632;194
20171001;13MS;00;Dr Rijk Kramer;1052EC;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;617,898520084567;476
20171001;13MS;01;De Vlinderboom;1053RM;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;2895,45061728395;164
20171001;13MT;00;RK Basissch De Vlonder;5403LV;UDEN;856;Uden;Noord-Brabant;Bo;Rooms-Katholiek;32177;319,450704225352;213
20171001;13MV;00;De Morgenster;8042HM;ZWOLLE;193;Zwolle;Overijssel;Bo;Protestants-Christelijk;40934;305,796812749004;251
20171001;13MW;00;'t Palet;6605HK;WIJCHEN;296;Wijchen;Gelderland;Bo;Rooms-Katholiek;38001;265,579268292683;164
20171001;13MX;00;Basisschool de Heycant;5481CP;SCHIJNDEL;1948;Meierijstad;Noord-Brabant;Bo;Rooms-Katholiek;40874;237,589285714286;392
20171001;13MY;00;PC Bs de Horizon;2903TJ;CAPELLE AAN DEN IJSSEL;502;Capelle aan den IJssel;Zuid-Holland;Bo;Protestants-Christelijk;43227;966,633838383838;397
20171001;13MZ;00;Klaverblad;1102MX;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Samenwerking PC, RK;43864;1123,77622377622;289
20171001;13NA;00;Prinses Margrietschool;3078WR;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;1285,912;250
20171001;13NB;00;Basissch Pater vd Geld;5144GJ;WAALWIJK;867;Waalwijk;Noord-Brabant;Bo;Rooms-Katholiek;71008;366,789156626506;332
20171001;13NC;00;Ireneschool v Chr Bso;6707GW;WAGENINGEN;289;Wageningen;Gelderland;Bo;Protestants-Christelijk;41460;711,551724137931;87
20171001;13NG;00;Chr Bs de Hoeksteen;9101HE;DOKKUM;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;569,324137931034;145
20171001;13NH;00;Basisschool de Regenboog;1356GA;ALMERE;34;Almere;Flevoland;Bo;Protestants-Christelijk;40114;1170,1299734748;377
20171001;13NI;00;Prinses Beatrixschool;3905DR;VEENENDAAL;345;Veenendaal;Utrecht;Bo;Protestants-Christelijk;70085;567,450980392157;102
20171001;13NP;00;Beatrixschool;7461VW;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Protestants-Christelijk;77196;523,306722689076;238
20171001;13NU;00;De Goede Herder;1333EC;ALMERE;34;Almere;Flevoland;Bo;Rooms-Katholiek;40950;763,475177304965;141
20171001;13NV;00;PC Basissch de Schakel;2231ZD;RIJNSBURG;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;80095;103,84;200
20171001;13NX;00;Dr. J. Woltjerschool;3025BH;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;74531;569,710900473934;212
20171001;13NZ;00;De Oude Vaart;4537XH;TERNEUZEN;715;Terneuzen;Zeeland;Bo;Protestants-Christelijk;41241;622,014336917563;279
20171001;13OA;00;Basisschool Pr Beatrix;3794MJ;DE GLIND;203;Barneveld;Gelderland;Bo;Protestants-Christelijk;83579;3755,625;56
20171001;13OD;00;Obs De Stelling;8423TG;MAKKINGA;85;Ooststellingwerf;Friesland;Bo;Openbaar;41631;549,27380952381;84
20171001;13OE;00;OBS Driespan;9617BN;HARKSTEDE;40;Slochteren;Groningen;Bo;Openbaar;41779;514,765342960289;277
20171001;13OF;00;Basisschool B;8331KG;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;1339,74803149606;254
20171001;13OJ;00;Basisschool Tandem;3332KW;ZWIJNDRECHT;642;Zwijndrecht;Zuid-Holland;Bo;Openbaar;42709;979,19;202
20171001;13OK;00;Obs Markenburg;3211AV;GEERVLIET;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41570;336,590909090909;110
20171001;13ON;00;Obs Leemvoortschool;7054CJ;WESTENDORP;1509;Oude IJsselstreek;Gelderland;Bo;Openbaar;41501;890,033333333333;30
20171001;13OS;00;Obs de Kloetingse School;4481BK;KLOETINGE;664;Goes;Zeeland;Bo;Openbaar;41670;1024,46202531646;158
20171001;13OW;00;IC BS Statenkwartier;2582VB;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;847,318302387268;379
20171001;13OY;00;Willem van Oranje;7546EA;ENSCHEDE;153;Enschede;Overijssel;Bo;Protestants-Christelijk;24844;378,862068965517;87
20171001;13PA;00;RKbs Bonifacius Roncalli;2405CC;ALPHEN AAN DEN RIJN;484;Alphen aan den Rijn;Zuid-Holland;Bo;Rooms-Katholiek;28601;543,899313501144;439
20171001;13PG;00;Basisschool De Duif;3205TG;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;45917;1101,09388646288;458
20171001;13PH;00;Basissch Petrus Canisius;6511VZ;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;1608,61;200
20171001;13PH;01;Basissch De Driemaster;6512GD;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;1590,37356321839;174
20171001;13PI;00;Bernadette Mariaschool;2612XZ;DELFT;503;Delft;Zuid-Holland;Bo;Rooms-Katholiek;40928;772,793103448276;261
20171001;13PK;00;Chr Basisschool Rehoboth;7671RK;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;61751;77,1764705882353;102
20171001;13PL;00;St Nicolaas Basisschool;1131DR;VOLENDAM;385;Edam-Volendam;Noord-Holland;Bo;Rooms-Katholiek;72853;236,938388625592;211
20171001;13PM;00;SSBO De Windroos;7572DE;OLDENZAAL;173;Oldenzaal;Overijssel;Sbo;Rooms-Katholiek;75219;5384,38461538462;185
20171001;13PP;00;De Morgenster;8265KA;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;523,188356164384;292
20171001;13PQ;00;Bs md Bijbel bij de Bron;3881BL;PUTTEN;273;Putten;Gelderland;Bo;Protestants-Christelijk;40862;658,387596899225;129
20171001;13PR;00;Prof. Dr. H. Kraemer;1068BZ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;410,035;203
20171001;13PS;00;OBS De Woldstroom;7942AH;MEPPEL;119;Meppel;Drenthe;Bo;Openbaar;41629;1081,08837209302;215
20171001;13PV;00;Prinses Margriet School;1788AT;JULIANADORP;400;Den Helder;Noord-Holland;Bo;Openbaar;41858;549,19926199262;271
20171001;13QB;00;De Poolster;9311VA;NIEUW-RODEN;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;1274,7397260274;294
20171001;13QD;00;Grote en de Kleine Beer;1702CB;HEERHUGOWAARD;398;Heerhugowaard;Noord-Holland;Bo;Openbaar;41364;594,885496183206;131
20171001;13QE;00;Daalhuizen;6881LZ;VELP GLD;275;Rheden;Gelderland;Bo;Openbaar;41617;712,08504398827;345
20171001;13QG;00;Basisschool de Rolpaal;8356DB;BLOKZIJL;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;3460,32608695652;46
20171001;13QJ;00;OBS De Opslach;8801ER;FRANEKER;70;Franekeradeel;Friesland;Bo;Openbaar;41361;692,411458333333;192
20171001;13QL;00;BS De Beelen;9356CZ;TOLBERT;22;Leek;Groningen;Bo;Openbaar;41846;571,585798816568;169
20171001;13QM;00;Europaschool;4505AP;ZUIDZANDE;1714;Sluis;Zeeland;Bo;Openbaar;41637;2391;38
20171001;13QN;00;De Vierambacht;3023TM;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;892,435897435897;431
20171001;13QO;00;Obs de Braskorf;9646DC;VEENDAM;47;Veendam;Groningen;Bo;Openbaar;41780;773,672316384181;354
20171001;13QP;00;Basissch de Gielguorde;9022AN;MANTGUM;140;Littenseradiel;Friesland;Bo;Openbaar;41856;269,181102362205;127
20171001;13QS;00;het P@rk;6971CN;BRUMMEN;213;Brummen;Gelderland;Bo;Openbaar;41566;288,611374407583;211
20171001;13QU;00;De Bolster;9261ZH;EASTERMAR;737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;318;24
20171001;13QV;00;Vensterschool Noordwolde;8391BG;NOORDWOLDE FR;98;Weststellingwerf;Friesland;Bo;Openbaar;41631;970,689119170984;194
20171001;13QZ;00;Parkschool;2624RZ;DELFT;503;Delft;Zuid-Holland;Bo;Openbaar;41441;1375,46153846154;327
20171001;13RA;00;Bs. Strijp Dorp;5651EN;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Openbaar;41248;468,127659574468;145
20171001;13RB;00;De Bosweide;2987EB;RIDDERKERK;597;Ridderkerk;Zuid-Holland;Bo;Openbaar;42709;774,875939849624;267
20171001;13RD;00;Geert Holle;1647MD;BERKHOUT;1598;Koggenland;Noord-Holland;Bo;Openbaar;41421;248,592105263158;152
20171001;13RF;00;Basissch de Rietschoof;4184EE;OPIJNEN;304;Neerijnen;Gelderland;Bo;Openbaar;41561;175,145161290323;62
20171001;13RI;00;Basisschool Anne Frank;3353VH;PAPENDRECHT;590;Papendrecht;Zuid-Holland;Bo;Openbaar;41560;1132,12834224599;194
20171001;13RO;00;Mobiel;1107EZ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Samenwerking PC, RK;43864;1014,03105590062;161
20171001;13RP;00;Oranjeschool v Basissond;3073JM;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;1258,63414634146;248
20171001;13RQ;00;RK BS Pieter Wijten;5143CZ;WAALWIJK;867;Waalwijk;Noord-Brabant;Bo;Rooms-Katholiek;71008;342,915789473684;95
20171001;13RS;00;KBS Montessori BW;3581RP;UTRECHT;344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;1167,00615384615;327
20171001;13RU;00;Patrimoniumschool;3904AA;VEENENDAAL;345;Veenendaal;Utrecht;Bo;Protestants-Christelijk;70085;580,778501628664;307
20171001;13RX;00;Pr Willem Alexandersch;2694BW;'S-GRAVENZANDE;1783;Westland;Zuid-Holland;Bo;Protestants-Christelijk;41454;482,785714285714;420
20171001;13RY;00;J.H. Snijdersschool;2282HM;RIJSWIJK ZH;603;Rijswijk;Zuid-Holland;Bo;Protestants-Christelijk;20281;1034,16;428
20171001;13RZ;00;Basisschool Juliana;7462XC;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Protestants-Christelijk;77196;1067,05160390516;717
20171001;13SB;00;Gr v Prinsterer Basissch;3731HB;DE BILT;310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41794;656,419087136929;241
20171001;13SE;00;RK Bs de Zevenster;3893ER;ZEEWOLDE;50;Zeewolde;Flevoland;Bo;Rooms-Katholiek;30357;1296,44444444444;9
20171001;13SF;00;Kon Wilhelminaschool;2231CX;RIJNSBURG;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;80095;54,8387978142077;366
20171001;13SI;00;De Hille;4535EV;TERNEUZEN;715;Terneuzen;Zeeland;Bo;Protestants-Christelijk;41241;505,297520661157;121
20171001;13SJ;00;O.B.S. MST. K.J. Dijkstra;8424PJ;ELSLOO FR;85;Ooststellingwerf;Friesland;Bo;Openbaar;41631;2405,34545454545;55
20171001;13SN;00;Basisschool de Develhoek;3335BE;ZWIJNDRECHT;642;Zwijndrecht;Zuid-Holland;Bo;Openbaar;42709;496,41416893733;367
20171001;13SP;00;Obs 't Kraaienest;1943MH;BEVERWIJK;375;Beverwijk;Noord-Holland;Bo;Openbaar;41375;816,678571428571;224
20171001;13SQ;00;Obs Zuuk;8161RJ;EPE;232;Epe;Gelderland;Bo;Openbaar;41345;2912,72277227723;101
20171001;13ST;00;OBS t Geuzennest;4521AA;BIERVLIET;715;Terneuzen;Zeeland;Bo;Openbaar;40803;677,064220183486;109
20171001;13SX;00;Loevestein;8401NN;GORREDIJK;86;Opsterland;Friesland;Bo;Openbaar;41631;185,902912621359;206
20171001;13SY;00;WereldKidz Koppel;3704KC;ZEIST;355;Zeist;Utrecht;Bo;Openbaar;41496;1887,90697674419;130
20171001;13SY;01;WereldKidz Pirapoleon;3711BP;AUSTERLITZ;355;Zeist;Utrecht;Bo;Openbaar;41496;109,388059701493;67
20171001;13TA;00;KC Bamboe;2544AH;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;1762,82282282282;335
20171001;13TB;00;CBS De Koning;7545WP;ENSCHEDE;153;Enschede;Overijssel;Bo;Protestants-Christelijk;24844;974,257668711656;166
20171001;13TG;00;Basisschool de Bron;3204GS;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;45917;560,149732620321;188
20171001;13TJ;00;CBS Op de Wieken;8309AM;TOLLEBEEK;171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;107,248484848485;165
20171001;13TK;00;Chr Basisschool De Polle;7671PH;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;61751;1305,67272727273;55
20171001;13TM;00;Timotheusschool;1067JM;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;705,458917835671;500
20171001;13TN;00;Bs Karel de Grote;5653BB;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Protestants-Christelijk;40378;887,323529411765;170
20171001;13TP;00;De Ark;2023EA;HAARLEM;392;Haarlem;Noord-Holland;Bo;Protestants-Christelijk;85255;265,430967741935;776
20171001;13TQ;00;Basisschool de Wegwijzer;8265ED;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;1036,79166666667;96
20171001;13TR;00;Bs md Bijbel De Akker;3881XR;PUTTEN;273;Putten;Gelderland;Bo;Protestants-Christelijk;40862;162,976525821596;213
20171001;13TT;00;Obs de Tolter;7943LD;MEPPEL;119;Meppel;Drenthe;Bo;Openbaar;41629;710,204379562044;137
20171001;13TU;00;Willem Lodewijck;9545PA;BOURTANGE;48;Vlagtwedde;Groningen;Bo;Openbaar;10925;144,555555555556;47
20171001;13TX;00;Het Palet;2405CS;ALPHEN AAN DEN RIJN;484;Alphen aan den Rijn;Zuid-Holland;Bo;Openbaar;28601;664,931623931624;117
20171001;13TY;00;De Tweemaster;9602TC;HOOGEZAND;18;Hoogezand-Sappemeer;Groningen;Bo;Openbaar;10426;1471;202
20171001;13UB;00;BS Graaf Reinald;4207MT;GORINCHEM;512;Gorinchem;Zuid-Holland;Bo;Openbaar;41386;246,717741935484;248
20171001;13UC;00;Obs de Flint;9312TA;NIETAP;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;384,069444444444;72
20171001;13UD;00;Obs de Moespot;4003TG;TIEL;281;Tiel;Gelderland;Bo;Openbaar;41876;1541,33236151604;343
20171001;13UE;00;De Helix;1706AA;HEERHUGOWAARD;398;Heerhugowaard;Noord-Holland;Bo;Openbaar;41364;2387,56302521008;119
20171001;13UI;00;De Tandem;7608CL;ALMELO;141;Almelo;Overijssel;Bo;Openbaar;41522;5512,04861111111;434
20171001;13UJ;00;Bs Koningin Wilhelmina;2941XH;LEKKERKERK;1931;Krimpenerwaard;Zuid-Holland;Bo;Openbaar;41401;181,035294117647;255
20171001;13UL;00;Apollo;7904LW;HOOGEVEEN;118;Hoogeveen;Drenthe;Bo;Openbaar;42557;154,223463687151;179
20171001;13UO;00;OBS De Noorderbreedte;9645PK;VEENDAM;47;Veendam;Groningen;Bo;Openbaar;41780;2063,48554913295;173
20171001;13UP;00;Basisschool de Folefinne;9021CT;EASTERWIERRUM;140;Littenseradiel;Friesland;Bo;Openbaar;41856;180,4;30
20171001;13UR;00;Meester G. Propschool;7241HB;LOCHEM;262;Lochem;Gelderland;Bo;Openbaar;42561;690,450657894737;304
20171001;13UV;00;De Oerstek;9257WE;NOARDBURGUM;737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;0;48
20171001;13UW;00;Basisschool de Striepe;8474CE;OLDEHOLTPADE;98;Weststellingwerf;Friesland;Bo;Openbaar;41631;623,739130434783;69
20171001;13UX;00;Obs Piet Hein;1182GM;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Openbaar;41580;1310,75738724728;643
20171001;13VC;00;OBS de Huet;7006DG;DOETINCHEM;222;Doetinchem;Gelderland;Bo;Openbaar;41371;420,8125;177
20171001;13VG;00;Het Anker;3274CD;HEINENOORD;585;Binnenmaas;Zuid-Holland;Bo;Openbaar;41444;649,903225806452;62
20171001;13VH;00;Pro Rege school;1065JX;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;1150,61818181818;551
20171001;13VI;00;Het Stroomdal;8032CG;ZWOLLE;193;Zwolle;Overijssel;Bo;Protestants-Christelijk;40934;831,569343065693;137
20171001;13VN;00;De Trompetvogel;3435EP;NIEUWEGEIN;356;Nieuwegein;Utrecht;Bo;Protestants-Christelijk;41528;249,584415584416;231
20171001;13VQ;00;"Christelijke BS ""Melodie""";2287BS;RIJSWIJK ZH;603;Rijswijk;Zuid-Holland;Bo;Protestants-Christelijk;20281;801,288888888889;182
20171001;13VR;00;Basisschool Wilhelmina;7462AA;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Protestants-Christelijk;77196;991,470873786408;206
20171001;13VS;00;De Rietakker;3732AN;DE BILT;310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41794;822,348837209302;215
20171001;13VY;00;Basisschool Emmaschool;8331CC;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;397,073170731707;41
20171001;13WB;00;Bs De Twee Wieken;3334EH;ZWIJNDRECHT;642;Zwijndrecht;Zuid-Holland;Bo;Openbaar;42709;695,180379746835;316
20171001;13WC;00;Obs Tweespan;3218XA;HEENVLIET;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41570;3580,16666666667;48
20171001;13WE;00;OBS Gildeschool;8161HG;EPE;232;Epe;Gelderland;Bo;Openbaar;41345;469,584269662921;178
20171001;13WI;00;OBS St@mperius;4475AL;WILHELMINADORP;664;Goes;Zeeland;Bo;Openbaar;41670;1185,58928571429;56
20171001;13WM;00;Jeroen;2524CK;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;522,598971722365;392
20171001;13WQ;00;Basisschool het Baken;3206HK;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;45917;196,186813186813;182
20171001;13WR;00;Bs De Kleine Wereld;6533KG;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;934,836065573771;183
20171001;13WS;00;Mgr Bekkersschool;2624ZA;DELFT;503;Delft;Zuid-Holland;Bo;Rooms-Katholiek;40928;148,515625;129
