PEILDATUM_LEERLINGEN;PRIKDATUM_ADVIEZEN;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;VSO;PRO;VMBO_B;VMBO_B_K;VMBO_K;VMBO_K_GT;VMBO_GT;VMBO_GT_HAVO;HAVO;HAVO_VWO;VWO;ADVIES_NIET_MOGELIJK;TOTAAL_ADVIES
20170415;20170722;11UJ;00;SWS De Dobbe;9983PX;ROODESCHOOL;1651;Eemsmond;Groningen;Bo;Openbaar;13683;0;0;0;0;1;0;7;2;3;0;0;0;13
20170415;20170722;11UM;00;Dr. J. Botkeschool;9104DM;DAMWALD;1891;Dantumadiel;Friesland;Bo;Openbaar;41492;0;1;2;0;3;0;3;0;5;0;5;0;19
20170415;20170722;11UN;00;Oosterveldschool;7975AC;UFFELTE;1701;Westerveld;Drenthe;Bo;Openbaar;41868;0;0;1;0;2;0;3;1;3;2;0;0;12
20170415;20170722;11UO;00;Haarschool;7451EB;HOLTEN;1742;Rijssen-Holten;Overijssel;Bo;Openbaar;41476;0;0;0;6;1;2;2;2;4;4;5;0;26
20170415;20170722;11UQ;00;Obs Roelof van Wienesse;1608EC;WIJDENES; 498;Drechterland;Noord-Holland;Bo;Openbaar;13662;0;0;1;1;1;1;7;2;3;3;2;0;21
20170415;20170722;11UQ;01;obs Jan Luyken;1697KG;SCHELLINKHOUT; 498;Drechterland;Noord-Holland;Bo;Openbaar;13662;0;0;0;0;0;0;3;2;1;0;6;0;12
20170415;20170722;11UR;00;Obs Bs Wilp Achterhoek;7384DE;WILP GLD; 285;Voorst;Gelderland;Bo;Openbaar;41566;0;0;0;0;2;0;3;1;0;2;3;0;11
20170415;20170722;11UY;00;obs De Vuurvlinder;9902LB;APPINGEDAM;   3;Appingedam;Groningen;Bo;Openbaar;41574;0;0;3;4;3;2;2;0;5;3;3;0;25
20170415;20170722;11UZ;00;De Wiekslag;9697RZ;BLIJHAM;   7;Bellingwedde;Groningen;Bo;Openbaar;41613;0;0;0;0;1;2;3;1;3;0;0;0;10
20170415;20170722;11VA;00;Basisschool Arendshorst;3853CA;ERMELO; 233;Ermelo;Gelderland;Bo;Openbaar;41345;0;0;0;0;0;0;3;0;3;0;2;0;8
20170415;20170722;11VF;00;OBS Het Noorderlicht;8862WC;HARLINGEN;  72;Harlingen;Friesland;Bo;Openbaar;42657;0;0;0;0;5;0;7;3;6;3;4;0;28
20170415;20170722;11VJ;00;De Regenboog basisschool;3181PV;ROZENBURG ZH; 599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;41507;0;0;2;0;6;5;9;1;3;3;3;0;32
20170415;20170722;11VK;00;Louise de Colignyschool;4384EV;VLISSINGEN; 718;Vlissingen;Zeeland;Bo;Protestants-Christelijk;42653;0;0;3;0;1;2;5;2;16;7;8;0;44
20170415;20170722;11VM;00;Immanuelschool;8071DN;NUNSPEET; 302;Nunspeet;Gelderland;Bo;Protestants-Christelijk;24533;0;0;1;2;0;1;8;0;7;0;2;0;21
20170415;20170722;11VN;00;Kon Julianaschool;3437KB;NIEUWEGEIN; 356;Nieuwegein;Utrecht;Bo;Protestants-Christelijk;41528;0;0;0;1;1;2;3;7;4;12;11;0;41
20170415;20170722;11VO;00;Petrus Datheenschool;3079SK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Reformatorisch;24845;0;0;0;0;1;2;3;0;6;0;3;1;16
20170415;20170722;11VP;00;Rk Bs de Wilgeroos;1944TD;BEVERWIJK; 375;Beverwijk;Noord-Holland;Bo;Rooms-Katholiek;26158;0;0;6;2;3;0;4;0;4;1;2;0;22
20170415;20170722;11VQ;00;Sint Gerlach;6301KB;VALKENBURG LB; 994;Valkenburg aan de Geul;Limburg;Bo;Rooms-Katholiek;41506;0;0;0;0;1;1;0;0;4;0;4;0;10
20170415;20170722;11VR;00;Basissch Den Hazennest;5012HB;TILBURG; 855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;40971;0;0;0;1;3;0;10;3;14;3;9;0;43
20170415;20170722;11VU;00;RK Basisschool De Cirkel;2804LC;GOUDA; 513;Gouda;Zuid-Holland;Bo;Rooms-Katholiek;40765;0;0;2;0;7;5;4;5;1;8;12;0;44
20170415;20170722;11VV;00;De Baskuul;1614LS;LUTJEBROEK; 532;Stede Broec;Noord-Holland;Bo;Rooms-Katholiek;28563;0;0;0;6;0;2;0;6;2;1;5;0;22
20170415;20170722;11VZ;00;Het Kompas PC Basissch;9402CB;ASSEN; 106;Assen;Drenthe;Bo;Protestants-Christelijk;32073;0;0;0;1;0;0;2;2;4;0;6;0;15
20170415;20170722;11WB;00;RK Basissch St Jozef;5401AN;UDEN; 856;Uden;Noord-Brabant;Bo;Rooms-Katholiek;32177;1;0;3;1;4;0;9;0;5;1;4;0;28
20170415;20170722;11WC;00;De Dompelaar;5424TS;ELSENDORP;1652;Gemert-Bakel;Noord-Brabant;Bo;Rooms-Katholiek;32580;0;0;0;0;0;0;1;0;1;0;4;0;6
20170415;20170722;11WD;00;Het Baken II;3904NT;VEENENDAAL; 345;Veenendaal;Utrecht;Bo;Protestants-Christelijk;41154;0;0;3;0;11;2;14;0;14;0;10;0;54
20170415;20170722;11WG;00;RK Basissch het Lover;5721RB;ASTEN; 743;Asten;Noord-Brabant;Bo;Rooms-Katholiek;41223;0;4;2;0;1;0;3;1;5;0;2;0;18
20170415;20170722;11WI;00;Rk Bs Walter Gillijns;7201GJ;ZUTPHEN; 301;Zutphen;Gelderland;Bo;Rooms-Katholiek;42616;0;0;2;0;3;1;7;8;4;8;8;0;41
20170415;20170722;11WN;00;RK Basisschool De Windroos;3641AT;MIJDRECHT; 736;De Ronde Venen;Utrecht;Bo;Rooms-Katholiek;41233;0;0;1;0;4;0;3;6;2;6;10;0;32
20170415;20170722;11WP;00;Kbs St Maerte;4813GP;BREDA; 758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;0;0;3;0;8;0;18;0;25;0;22;0;76
20170415;20170722;11WQ;00;PC Basissch Kastanjelaan;2351ND;LEIDERDORP; 547;Leiderdorp;Zuid-Holland;Bo;Protestants-Christelijk;41316;0;0;0;1;0;1;4;2;4;4;8;0;24
20170415;20170722;11WU;00;Mariaschool;7588RG;BEUNINGEN OV; 168;Losser;Overijssel;Bo;Rooms-Katholiek;75219;0;0;1;1;1;0;1;0;5;1;4;0;14
20170415;20170722;11WV;00;Onze Wereld;1104NA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Samenwerking PC, RK;43864;0;8;2;1;3;0;1;2;0;2;2;0;21
20170415;20170722;11WZ;00;Dr. Picardtschool;7742WJ;COEVORDEN; 109;Coevorden;Drenthe;Bo;Protestants-Christelijk;41052;0;0;4;1;2;1;2;0;5;1;0;0;16
20170415;20170722;11XA;00;Het Kompas;2253VX;VOORSCHOTEN; 626;Voorschoten;Zuid-Holland;Bo;Protestants-Christelijk;40540;0;1;0;0;3;0;8;4;9;4;12;0;41
20170415;20170722;11XF;00;CBS het Anker;9801AM;ZUIDHORN;  56;Zuidhorn;Groningen;Bo;Protestants-Christelijk;41571;0;0;0;0;3;0;1;3;5;5;10;0;27
20170415;20170722;11XH;00;CBS De Bernebrege;9231JJ;SURHUISTERVEEN;  59;Achtkarspelen;Friesland;Bo;Protestants-Christelijk;41005;0;0;4;0;7;0;10;1;5;2;5;0;34
20170415;20170722;11XI;00;Chr Basisschool de Ark;7701KK;DEDEMSVAART; 160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;40946;1;0;0;2;0;11;0;16;1;12;5;0;48
20170415;20170722;11XJ;00;PC Bs de Triangel;7881KS;EMMER-COMPASCUUM; 114;Emmen;Drenthe;Bo;Protestants-Christelijk;41551;0;0;0;0;5;0;5;2;4;0;1;0;17
20170415;20170722;11XK;00;Koning Davidschool;6711JD;EDE GLD; 228;Ede;Gelderland;Bo;Rooms-Katholiek;31237;0;0;3;3;1;1;10;4;11;2;11;0;46
20170415;20170722;11XL;00;Vincent van Goghschool;4872XA;ETTEN-LEUR; 777;Etten-Leur;Noord-Brabant;Bo;Protestants-Christelijk;69539;0;0;0;0;6;0;5;0;8;1;8;0;28
20170415;20170722;11XM;00;De Brug;7891PR;KLAZIENAVEEN; 114;Emmen;Drenthe;Bo;Protestants-Christelijk;41551;0;0;3;1;3;4;4;7;2;0;4;0;28
20170415;20170722;11XQ;00;RK Basissch St Martinus;5551AV;VALKENSWAARD; 858;Valkenswaard;Noord-Brabant;Bo;Rooms-Katholiek;31384;0;0;1;0;1;0;7;0;4;2;3;0;18
20170415;20170722;11XS;00;Basisschool De Diabolo;6461EX;KERKRADE; 928;Kerkrade;Limburg;Bo;Rooms-Katholiek;41516;0;0;0;1;0;1;3;4;1;2;4;0;16
20170415;20170722;11XT;00;SSBO Noorderlicht;5011EN;TILBURG; 855;Tilburg;Noord-Brabant;Sbo;Rooms-Katholiek;73114;1;16;8;0;4;0;1;0;0;0;0;0;30
20170415;20170722;11XU;00;Basisschool Sint Lucia;5731MA;MIERLO;1771;Geldrop-Mierlo;Noord-Brabant;Bo;Rooms-Katholiek;40557;0;0;1;0;6;0;5;2;2;4;5;0;25
20170415;20170722;11XY;00;BS De Groenling;5981WV;PANNINGEN;1894;Peel en Maas;Limburg;Bo;Rooms-Katholiek;47959;0;0;1;1;1;1;1;0;4;0;3;0;12
20170415;20170722;11XZ;00;Bs De Aanloop;4614EG;BERGEN OP ZOOM; 748;Bergen op Zoom;Noord-Brabant;Bo;Algemeen bijzonder;40980;0;0;0;0;2;0;3;2;4;5;12;0;28
20170415;20170722;11YA;00;Klingerberg;5925AC;VENLO; 983;Venlo;Limburg;Bo;Rooms-Katholiek;75597;0;0;0;5;0;4;2;4;0;2;1;0;18
20170415;20170722;11YE;00;Airborneschool;6871HV;RENKUM; 274;Renkum;Gelderland;Bo;Protestants-Christelijk;41460;0;0;1;0;6;4;6;2;3;1;4;0;27
20170415;20170722;11YI;00;PC Basisschool het Baken;1771AN;WIERINGERWERF;1911;Hollands Kroon;Noord-Holland;Bo;Protestants-Christelijk;79874;0;0;1;0;3;1;2;3;1;5;2;0;18
20170415;20170722;11YJ;00;CBS De Vlinderboom;2643MC;PIJNACKER;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;Protestants-Christelijk;78782;0;0;1;0;0;1;0;2;3;0;4;0;11
20170415;20170722;11YL;00;RK Bs Duizend Eilanden;1723AA;NOORD-SCHARWOUDE; 416;Langedijk;Noord-Holland;Bo;Rooms-Katholiek;79536;0;1;0;1;1;0;8;5;4;5;4;0;29
20170415;20170722;11YP;00;Basisschool de Ark;1274KL;HUIZEN; 406;Huizen;Noord-Holland;Bo;Protestants-Christelijk;41293;0;0;0;0;3;0;10;1;10;0;6;0;30
20170415;20170722;11YV;00;Basisschool de Eshoek;9468BM;ANNEN;1680;Aa en Hunze;Drenthe;Bo;Openbaar;41899;0;1;4;1;11;1;18;6;8;4;14;0;68
20170415;20170722;11YW;00;OBS De Twilling;9051LP;STIENS;  81;Leeuwarderadeel;Friesland;Bo;Openbaar;41693;0;0;2;0;3;2;1;5;4;3;3;0;23
20170415;20170722;11YX;00;OBS De Meent;9626AX;SCHILDWOLDE;  40;Slochteren;Groningen;Bo;Openbaar;41779;0;0;1;0;0;0;5;2;5;3;1;0;17
20170415;20170722;11ZC;00;ATO, Kindcentrum Sterrenbosch;5235CJ;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;Openbaar;41672;0;0;3;2;4;1;1;3;3;0;2;0;19
20170415;20170722;11ZE;00;De Twijn;4532JM;TERNEUZEN; 715;Terneuzen;Zeeland;Bo;Openbaar;40803;0;1;1;2;3;0;1;1;2;0;3;0;14
20170415;20170722;11ZI;00;It Holdersnest;9281LN;HARKEMA;  59;Achtkarspelen;Friesland;Bo;Openbaar;41492;0;1;6;0;2;1;6;0;3;0;3;0;22
20170415;20170722;11ZL;00;SWS De Brandaris;8251VX;DRONTEN; 303;Dronten;Flevoland;Bo;Openbaar;41813;0;0;1;0;4;0;7;0;7;0;4;0;23
20170415;20170722;11ZM;00;BS Voorhoute;4416BS;KRUININGEN; 703;Reimerswaal;Zeeland;Bo;Openbaar;41778;0;0;1;0;1;0;0;3;2;0;5;2;14
20170415;20170722;11ZP;00;Wilhelminaschool;3441GB;WOERDEN; 632;Woerden;Utrecht;Bo;Protestants-Christelijk;41286;0;0;0;0;0;3;1;7;2;7;4;0;24
20170415;20170722;11ZQ;00;Sint Jozefschool;3116EX;SCHIEDAM; 606;Schiedam;Zuid-Holland;Bo;Rooms-Katholiek;22725;0;0;0;4;0;0;13;3;14;9;17;0;60
20170415;20170722;11ZU;00;Basissch Sint Bonifatius;7481BD;HAAKSBERGEN; 158;Haaksbergen;Overijssel;Bo;Rooms-Katholiek;25351;0;0;1;1;4;0;4;0;7;0;4;0;21
20170415;20170722;11ZW;00;CBS Vesterhavet;2133DW;HOOFDDORP; 394;Haarlemmermeer;Noord-Holland;Bo;Protestants-Christelijk;42683;0;0;0;3;0;0;2;3;5;1;4;0;18
20170415;20170722;12AA;00;Prins Mauritsschool;2678WE;DE LIER;1783;Westland;Zuid-Holland;Bo;Protestants-Christelijk;41454;0;0;0;0;0;0;4;7;0;6;1;0;18
20170415;20170722;12AC;00;De Koningslinde;3862EV;NIJKERK GLD; 267;Nijkerk;Gelderland;Bo;Protestants-Christelijk;41337;0;0;2;2;4;0;4;4;1;3;2;0;22
20170415;20170722;12AE;00;Ten Boom Basisschool;3607CH;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;Protestants-Christelijk;41138;0;0;4;0;5;0;8;0;11;1;7;0;36
20170415;20170722;12AF;00;Het Octaaf;8081XX;ELBURG; 230;Elburg;Gelderland;Bo;Protestants-Christelijk;42596;0;0;3;0;1;0;9;0;11;0;1;0;25
20170415;20170722;12AH;00;De Kriekenhof;3262GM;OUD-BEIJERLAND; 584;Oud-Beijerland;Zuid-Holland;Bo;Protestants-Christelijk;41127;0;0;1;0;1;0;4;2;4;5;4;0;21
20170415;20170722;12AL;00;RK Basisschool Eerschot;5491AB;SINT-OEDENRODE; 846;Sint-Oedenrode;Noord-Brabant;Bo;Rooms-Katholiek;41731;0;0;2;0;4;2;3;6;6;2;14;0;39
20170415;20170722;12AM;00;Basisschool Kon Beatrix;6717SB;EDE GLD; 228;Ede;Gelderland;Bo;Protestants-Christelijk;42587;0;1;5;0;8;2;6;3;5;1;8;0;39
20170415;20170722;12AP;00;KBS Pius 10;3314GJ;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;Rooms-Katholiek;46385;0;1;14;0;9;0;10;1;6;2;5;0;48
20170415;20170722;12AQ;00;St Cornelius Basisschool;5428GL;VENHORST; 755;Boekel;Noord-Brabant;Bo;Rooms-Katholiek;32580;0;0;0;0;3;0;9;1;7;3;4;0;27
20170415;20170722;12AR;00;Basissch de Hazesprong;6531PT;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;1;0;0;3;4;1;5;2;10;13;28;0;67
20170415;20170722;12AT;00;RK BS Wandelbos;5044MA;TILBURG; 855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;48101;0;0;3;0;4;0;6;6;2;0;3;0;24
20170415;20170722;12AU;00;Sterrekijker;3328KS;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;30582;0;0;1;4;0;2;6;3;7;1;7;0;31
20170415;20170722;12AV;00;Chr Bs de Arke;8532BX;LEMMER;1940;De Fryske Marren;Friesland;Bo;Protestants-Christelijk;42540;0;0;1;0;6;0;10;4;16;3;10;0;50
20170415;20170722;12AW;00;Basissch 't Kirkeveldsje;6333CW;SCHIMMERT; 951;Nuth;Limburg;Bo;Rooms-Katholiek;41506;0;0;1;1;2;1;2;1;7;5;13;0;33
20170415;20170722;12AY;00;De Pionier;3601BM;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;Rooms-Katholiek;52131;0;0;0;0;1;1;5;4;18;5;27;0;61
20170415;20170722;12BF;00;Columbus;1705RA;HEERHUGOWAARD; 398;Heerhugowaard;Noord-Holland;Bo;Rooms-Katholiek;73919;0;0;0;1;1;1;7;2;6;6;8;0;32
20170415;20170722;12BG;00;Vroonesteinschool;3438RA;NIEUWEGEIN; 356;Nieuwegein;Utrecht;Bo;Rooms-Katholiek;77975;0;0;0;2;7;4;7;6;2;5;9;0;42
20170415;20170722;12BH;00;RK Basissch de Kroevert;5976NS;KRONENBERG;1507;Horst aan de Maas;Limburg;Bo;Rooms-Katholiek;47920;0;0;1;0;1;0;2;0;5;0;2;0;11
20170415;20170722;12BI;00;De Achtbaan;4005VP;TIEL; 281;Tiel;Gelderland;Bo;Rooms-Katholiek;41148;0;0;1;0;3;0;5;6;3;1;2;0;21
20170415;20170722;12BK;00;RK Bs de Zuidwester;1132XS;VOLENDAM; 385;Edam-Volendam;Noord-Holland;Bo;Rooms-Katholiek;72853;0;0;3;2;5;0;2;6;3;1;9;0;31
20170415;20170722;12BO;00;Basissch JF Kennedy;5345BC;OSS; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;0;0;0;2;0;4;2;0;0;2;1;0;11
20170415;20170722;12BP;00;Basisschool De Toermalijn;1445KD;PURMEREND; 439;Purmerend;Noord-Holland;Bo;Rooms-Katholiek;41012;0;0;1;1;7;1;11;6;3;6;16;0;52
20170415;20170722;12BR;00;KBS John F. Kennedy;3344PK;HENDRIK-IDO-AMBACHT; 531;Hendrik-Ido-Ambacht;Zuid-Holland;Bo;Rooms-Katholiek;46385;0;0;0;1;1;0;5;1;6;4;7;0;25
20170415;20170722;12BS;00;KBs De Wegwijzer;3442JE;WOERDEN; 632;Woerden;Utrecht;Bo;Rooms-Katholiek;70002;0;0;5;2;0;2;0;5;2;3;4;0;23
20170415;20170722;12BT;00;Basisschool het Palet;5233VG;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;Rooms-Katholiek;74049;2;0;2;2;4;4;14;9;11;10;6;0;64
20170415;20170722;12BV;00;PC Bs de Wadden;2035EC;HAARLEM; 392;Haarlem;Noord-Holland;Bo;Protestants-Christelijk;85255;0;1;8;0;9;0;8;1;9;0;4;1;41
20170415;20170722;12BY;00;CBS De Regenboog;9356ED;TOLBERT;  22;Leek;Groningen;Bo;Protestants-Christelijk;41571;0;0;0;0;3;1;5;1;11;1;6;0;28
20170415;20170722;12CC;00;Brede School Kors Breijer;1382RP;WEESP; 457;Weesp;Noord-Holland;Bo;Protestants-Christelijk;41595;1;0;2;1;5;0;7;2;4;2;8;0;32
20170415;20170722;12CF;00;Johan Frisoschool;8331AW;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Protestants-Christelijk;41270;1;0;0;0;1;0;1;0;4;0;1;0;8
20170415;20170722;12CJ;00;J.A. de Vullerschool;7213AJ;GORSSEL; 262;Lochem;Gelderland;Bo;Openbaar;42561;0;0;0;0;3;0;3;3;12;2;18;0;41
20170415;20170722;12CK;00;Jenaplanschool Heerde;8181LE;HEERDE; 246;Heerde;Gelderland;Bo;Openbaar;41345;0;0;0;0;3;1;0;7;0;2;2;0;15
20170415;20170722;12CL;00;Henri Dunantschool;3361BP;SLIEDRECHT; 610;Sliedrecht;Zuid-Holland;Bo;Openbaar;41560;0;1;1;0;0;1;6;4;6;7;3;0;29
20170415;20170722;12CN;00;De Clockeslach;9541AX;VLAGTWEDDE;  48;Vlagtwedde;Groningen;Bo;Openbaar;10925;0;1;3;0;4;1;2;0;2;1;1;0;15
20170415;20170722;12CO;00;o.b.s.  Het Veldboeket;7924PL;VEENINGEN;1690;De Wolden;Drenthe;Bo;Openbaar;41895;0;0;2;1;0;0;2;0;3;1;1;0;10
20170415;20170722;12CT;00;Basisschool de Sokkerwei;1901KZ;CASTRICUM; 383;Castricum;Noord-Holland;Bo;Openbaar;41191;0;0;0;0;2;0;11;0;13;0;14;0;40
20170415;20170722;12CX;00;obs De Dennenkamp;7731KP;OMMEN; 175;Ommen;Overijssel;Bo;Openbaar;42623;0;0;0;1;1;0;0;1;0;1;0;1;5
20170415;20170722;12DC;00;Obs de Wissel;9753HN;HAREN GN;  17;Haren;Groningen;Bo;Openbaar;41851;0;0;0;0;2;4;0;1;2;6;6;0;21
20170415;20170722;12DE;00;BS Pr Christina;3141KS;MAASSLUIS; 556;Maassluis;Zuid-Holland;Bo;Openbaar;41535;0;0;1;2;5;3;14;2;8;6;6;0;47
20170415;20170722;12DF;00;WereldKidz Mozaiek;3901KC;VEENENDAAL; 345;Veenendaal;Utrecht;Bo;Openbaar;41496;0;0;6;0;8;1;7;1;5;1;6;0;35
20170415;20170722;12DG;00;obs De Zeijer Hoogte;9491AA;ZEIJEN;1730;Tynaarlo;Drenthe;Bo;Openbaar;41851;0;0;1;0;2;0;0;0;2;0;3;0;8
20170415;20170722;12DI;00;Obs de Marlijn;6862XH;OOSTERBEEK; 274;Renkum;Gelderland;Bo;Openbaar;41461;0;0;1;0;1;1;6;4;8;9;23;0;53
20170415;20170722;12DL;00;Obs de Dubbele Punt;1719AR;AARTSWOUD; 432;Opmeer;Noord-Holland;Bo;Openbaar;41421;0;0;0;0;1;0;2;0;0;1;6;0;10
20170415;20170722;12DO;00;OBS Noord;7271XH;BORCULO;1859;Berkelland;Gelderland;Bo;Openbaar;41413;0;0;2;1;2;0;5;4;0;11;0;0;25
20170415;20170722;12DS;00;OBS De Blaak;5032RT;TILBURG; 855;Tilburg;Noord-Brabant;Bo;Openbaar;41611;0;0;0;0;0;1;7;0;10;0;14;0;32
20170415;20170722;12DU;00;Obs de Zevensprong;3262GM;OUD-BEIJERLAND; 584;Oud-Beijerland;Zuid-Holland;Bo;Openbaar;41444;0;2;1;0;2;0;4;3;0;4;3;0;19
20170415;20170722;12DV;00;SSBO De Bolder;8801ER;FRANEKER;  70;Franekeradeel;Friesland;Sbo;Openbaar;41361;1;10;16;0;0;0;0;0;1;0;0;2;30
20170415;20170722;12DX;00;Bs de Wijnbrekker;8536VA;OOSTERZEE;1940;De Fryske Marren;Friesland;Bo;Openbaar;41856;0;0;0;0;0;0;1;0;1;0;3;0;5
20170415;20170722;12DY;00;De Boog;3029CK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;0;3;3;2;5;0;9;5;2;2;3;0;34
20170415;20170722;12EA;00;'t Praathuis;4103XZ;CULEMBORG; 216;Culemborg;Gelderland;Bo;Openbaar;41876;0;0;0;0;0;2;3;2;10;6;11;0;34
20170415;20170722;12EB;00;Basisschool de Buut;6524NA;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;Openbaar;29810;0;0;1;1;0;1;11;0;5;0;17;0;36
20170415;20170722;12ED;00;OBS Brunwerd;9981JB;UITHUIZEN;1651;Eemsmond;Groningen;Bo;Openbaar;13683;0;0;3;1;3;1;8;1;6;1;3;0;27
20170415;20170722;12EF;00;De Rietgors;6974BA;LEUVENHEIM; 213;Brummen;Gelderland;Bo;Openbaar;41566;0;0;1;0;0;0;0;0;1;1;2;0;5
20170415;20170722;12EG;00;Obs 't Partoer;9251AX;BURGUM; 737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;0;1;3;1;7;2;11;1;17;0;8;12;63
20170415;20170722;12EI;00;Opb Bs de Wiekslag;7383XR;VOORST GEM VOORST; 285;Voorst;Gelderland;Bo;Openbaar;41566;0;0;1;0;1;0;2;0;0;0;3;0;7
20170415;20170722;12EJ;00;Obs de Kleine Dollard;9675JA;WINSCHOTEN;1895;Oldambt;Groningen;Bo;Openbaar;41613;0;1;0;6;0;0;1;0;7;1;8;0;24
20170415;20170722;12EP;00;Openbare SSBO de Vijfkamp;5628HC;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Sbo;Openbaar;41248;1;12;14;0;2;0;1;0;2;0;0;0;32
20170415;20170722;12ER;00;Basisschool 't Span;1779BH;DEN OEVER;1911;Hollands Kroon;Noord-Holland;Bo;Openbaar;41438;0;0;0;0;2;6;10;0;7;0;0;0;25
20170415;20170722;12ES;00;Basissch de Klaverwoid;1676GS;TWISK; 420;Medemblik;Noord-Holland;Bo;Openbaar;41421;0;2;2;0;4;1;2;0;0;1;1;0;13
20170415;20170722;12EV;00;Obs Middelstein;8872NJ;MIDLUM;  72;Harlingen;Friesland;Bo;Openbaar;42657;0;0;0;0;0;0;2;0;4;0;2;0;8
20170415;20170722;12EX;00;Basisschool 't Prisma;2283LK;RIJSWIJK ZH; 603;Rijswijk;Zuid-Holland;Bo;Openbaar;41441;0;1;4;3;5;6;3;8;9;5;5;0;49
20170415;20170722;12EY;00;OBS De Wenteling;9437TD;BALINGE;1731;Midden-Drenthe;Drenthe;Bo;Openbaar;41812;0;0;1;0;4;1;1;0;1;1;2;0;11
20170415;20170722;12EZ;00;PC Basissch de Wegwijzer;2925EN;KRIMPEN AAN DEN IJSSEL; 542;Krimpen aan den IJssel;Zuid-Holland;Bo;Protestants-Christelijk;43227;0;0;0;1;0;1;3;1;0;4;1;0;11
20170415;20170722;12FB;00;De Wissel;4386DT;VLISSINGEN; 718;Vlissingen;Zeeland;Bo;Protestants-Christelijk;42653;0;0;4;5;2;1;4;10;12;9;6;0;53
20170415;20170722;12FD;00;PC Basissch Dr de Visser;4835LH;BREDA; 758;Breda;Noord-Brabant;Bo;Protestants-Christelijk;41001;0;0;0;0;0;0;5;0;15;1;20;0;41
20170415;20170722;12FD;01;De Rietvink;4822RB;BREDA; 758;Breda;Noord-Brabant;Bo;Protestants-Christelijk;41001;0;0;1;2;1;0;2;2;1;7;3;0;19
20170415;20170722;12FF;00;Koningin Beatrixschool;3431RA;NIEUWEGEIN; 356;Nieuwegein;Utrecht;Bo;Protestants-Christelijk;41528;0;0;0;2;0;4;5;5;2;7;4;0;29
20170415;20170722;12FK;00;SSBO De Oostvogel;2807CX;GOUDA; 513;Gouda;Zuid-Holland;Sbo;Rooms-Katholiek;40765;0;5;0;2;0;0;0;2;0;1;2;0;12
20170415;20170722;12FL;00;Basissch Teake J Roorda;9089BG;WYTGAARD;  80;Leeuwarden;Friesland;Bo;Rooms-Katholiek;41000;0;0;1;0;2;0;3;0;1;0;0;0;7
20170415;20170722;12FO;00;RK Bs de Nieuwe Linde;5673PE;NUENEN; 820;Nuenen, Gerwen en Nederwetten;Noord-Brabant;Bo;Rooms-Katholiek;40557;0;0;0;1;1;4;5;5;0;4;4;0;24
20170415;20170722;12FR;00;De Havelt;5423TX;HANDEL;1652;Gemert-Bakel;Noord-Brabant;Bo;Rooms-Katholiek;32580;0;0;2;0;3;0;4;2;6;6;2;0;25
20170415;20170722;12FT;00;Het Mozaiek;8013AA;ZWOLLE; 193;Zwolle;Overijssel;Bo;Protestants-Christelijk;40934;0;0;1;2;0;0;3;4;3;6;3;0;22
20170415;20170722;12FU;00;De Bunders;5062LK;OISTERWIJK; 824;Oisterwijk;Noord-Brabant;Bo;Rooms-Katholiek;40947;0;0;0;0;1;3;7;5;15;4;13;0;48
20170415;20170722;12FW;00;RK Bs de Achtsprong;7206KD;ZUTPHEN; 301;Zutphen;Gelderland;Bo;Rooms-Katholiek;42616;0;1;1;0;10;1;8;4;13;0;3;0;41
20170415;20170722;12FX;00;Paulusschool v BSO;6601DL;WIJCHEN; 296;Wijchen;Gelderland;Bo;Rooms-Katholiek;38001;0;1;2;2;3;6;6;5;3;9;6;0;43
